
Symbol table '.dynsym' contains 27118 entries:
   Num:    Value          Size Type    Bind   Vis      Ndx Name
 19733: 00000000009e4ad8    44 FUNC    GLOBAL DEFAULT   10 _ZN17SetupTriggerPopup21removeObjectFromGroupEPN7cocos2d8CCObjectEi
 19734: 00000000005a2bb8   816 FUNC    GLOBAL DEFAULT   10 _ZN15CCTextInputNode12refreshLabelEv
 19735: 0000000000608ba4    60 FUNC    GLOBAL DEFAULT   10 _ZN9LevelCellD2Ev
 19736: 00000000008298f4   248 FUNC    GLOBAL DEFAULT   10 _ZN20MusicDownloadManager11getDLObjectEPKc
 19737: 0000000000e6fd98    12 FUNC    GLOBAL DEFAULT   10 BASIC_CONSTRAINTS_new
 19738: 0000000000df32b4   252 FUNC    GLOBAL DEFAULT   10 policy_data_new
 19739: 0000000000593940     8 FUNC    WEAK   DEFAULT   10 _ZThn320_N16SliderTouchLogicD0Ev
 19740: 00000000008aee8c   228 FUNC    WEAK   DEFAULT   10 _ZNSt6vectorIP19GroupCommandObject2SaIS1_EE19_M_emplace_back_auxIJS1_EEEvDpOT_
 19741: 0000000000abf5d4    20 FUNC    WEAK   DEFAULT   10 _ZN7cocos2d8CCFadeToD1Ev
 19742: 000000000068eb58   100 FUNC    GLOBAL DEFAULT   10 _ZN8EditorUI17colorSelectClosedEPN7cocos2d6CCNodeE
 19743: 0000000000f16f30    31 OBJECT  WEAK   DEFAULT   11 _ZTSN7cocos2d18CCEaseElasticInOutE
 19744: 0000000000dc2eb0    40 FUNC    GLOBAL DEFAULT   10 OBJ_cmp
 19745: 000000000091263c   232 FUNC    GLOBAL DEFAULT   10 _ZN14DailyLevelPageD1Ev
 19746: 0000000000a8eaa8     8 FUNC    GLOBAL DEFAULT   10 _ZN18AudioAssetsBrowser17musicActionFailedE13GJMusicAction
 19747: 000000000062089c     8 FUNC    WEAK   DEFAULT   10 _ZN10GameObject7setTypeE14GameObjectType
 19748: 0000000000b57d60   180 FUNC    GLOBAL DEFAULT   10 _ZNK4pugi8xml_node8childrenEPKc
 19749: 0000000000a53c38   404 FUNC    GLOBAL DEFAULT   10 _ZN16SelectEventLayerD2Ev
 19750: 0000000000ecde20    23 OBJECT  WEAK   DEFAULT   11 _ZTS20SFXTriggerGameObject
 19751: 0000000000e744cc   424 FUNC    GLOBAL DEFAULT   10 BF_ofb64_encrypt
 19752: 00000000007e2f44    88 FUNC    GLOBAL DEFAULT   10 _ZN9InfoLayer18loadCommentsFailedEPKc
 19753: 00000000006374a8  4332 FUNC    GLOBAL DEFAULT   10 _ZN12PlayerObject25collidedWithSlopeInternalEfP10GameObjectb
 19754: 00000000006c8a84     8 FUNC    GLOBAL DEFAULT   10 _ZThn344_N10PauseLayer7keyDownEN7cocos2d12enumKeyCodesEd
 19755: 0000000000cccd60    16 FUNC    GLOBAL DEFAULT   10 _ZSt13get_terminatev
 19756: 0000000000b2af94   572 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d7ZipFileD1Ev
 19757: 00000000005c9500    92 FUNC    GLOBAL DEFAULT   10 _ZN9PlayLayer13toggleGlitterEb
 19758: 000000000095a3c8   208 FUNC    GLOBAL DEFAULT   10 _ZN15SetupShakePopup13sliderChangedEPN7cocos2d8CCObjectE
 19759: 00000000006c8e88   252 FUNC    GLOBAL DEFAULT   10 _ZN13MenuGameLayer6createEv
 19760: 00000000005753c8    36 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d11CCLightning14strikeFinishedEv
 19761: 0000000000e13788   424 FUNC    GLOBAL DEFAULT   10 bn_sub_words
 19762: 0000000000aca904     8 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d6CCNode12getPositionYEv
 19763: 000000000056bac8     8 FUNC    WEAK   DEFAULT   10 _ZThn320_N7cocos2d7CCLayer19getPreviousPriorityEv
 19764: 0000000000aaf210    20 FUNC    WEAK   DEFAULT   10 _ZN7cocos2d6CCBoolD2Ev
 19765: 0000000000731560   700 FUNC    GLOBAL DEFAULT   10 _ZN16GameLevelManager28verifyContainerOnlyHasLevelsEPN7cocos2d12CCDictionaryE
 19766: 0000000000af7184     8 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d14CCMotionStreak18isOpacityModifyRGBEv
 19767: 00000000007485c0     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N16CustomSongWidget17downloadSFXFailedEi11GJSongError
 19768: 000000000060a7fc     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N13GJMessageCellD1Ev
 19769: 00000000005be4b8     8 FUNC    GLOBAL DEFAULT   10 _ZN13GJSongBrowser18getSelectedCellIdxEv
 19770: 0000000000df0608    28 FUNC    GLOBAL DEFAULT   10 d2i_PUBKEY_bio
 19771: 0000000000f011d0    19 OBJECT  WEAK   DEFAULT   11 _ZTSN7cocos2d7CCFloatE
 19772: 0000000000aed7cc   144 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d20CCTransitionSlideInB10initScenesEv
 19773: 000000000057a140    36 FUNC    GLOBAL DEFAULT   10 _ZN16CCScrollLayerExt19setContentLayerSizeEN7cocos2d6CCSizeE
 19774: 0000000001227a98   104 OBJECT  GLOBAL DEFAULT   17 v3_akey_id
 19775: 0000000000d33f1c    12 FUNC    GLOBAL DEFAULT   10 SSL3_RECORD_set_seq_num
 19776: 0000000000d70214    12 FUNC    GLOBAL DEFAULT   10 ASN1_TYPE_free
 19777: 0000000000ded5f0     8 FUNC    GLOBAL DEFAULT   10 X509_STORE_CTX_set_ex_data
 19778: 0000000000640b90    20 FUNC    GLOBAL DEFAULT   10 _ZN18EnhancedGameObject16hasBeenActivatedEv
 19779: 00000000008a47e8    48 FUNC    GLOBAL DEFAULT   10 _ZN15GJEffectManager17updateColorActionEP11ColorAction
 19780: 00000000009bee08     8 FUNC    GLOBAL DEFAULT   10 _ZThn336_N20SetupGravityModPopup14keyBackClickedEv
 19781: 00000000009e7054   192 FUNC    GLOBAL DEFAULT   10 _ZN17SetupTriggerPopup19updateValueControlsEif
 19782: 00000000011602f8    24 OBJECT  WEAK   DEFAULT   17 _ZTI10ButtonPage
 19783: 0000000000abd604   128 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d11CCCallFuncN7executeEv
 19784: 0000000000859dc0   108 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameLayer18switchToSpiderModeEP12PlayerObjectP10GameObjectb
 19785: 00000000011fd090   152 OBJECT  WEAK   DEFAULT   17 _ZTVN7cocos2d10CCRipple3DE
 19786: 0000000000575320    20 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d11CCLightning20updateDisplayedColorERKNS_10_ccColor3BE
 19787: 0000000000b358ec   196 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d15VolatileTexture16addStringTextureEPNS_11CCTexture2DEPKcRKNS_6CCSizeENS_15CCTextAlignmentENS_23CCVerticalTextAlignmentES4_f
 19788: 0000000000d57b58   196 FUNC    GLOBAL DEFAULT   10 tls12_get_sigid
 19789: 0000000000b2e864     8 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d11CCComponent9serializeEPv
 19790: 000000000065cc38   496 FUNC    GLOBAL DEFAULT   10 _ZN16LevelEditorLayer13updateOptionsEv
 19791: 000000000058e234   428 FUNC    GLOBAL DEFAULT   10 _ZN22SpriteAnimationManagerD2Ev
 19792: 00000000006e3294    64 FUNC    GLOBAL DEFAULT   10 _ZN15ShareLevelLayer7onCloseEPN7cocos2d8CCObjectE
 19793: 0000000000572c10  1704 FUNC    GLOBAL DEFAULT   10 _ZN17SpriteDescription15initDescriptionEPN7cocos2d12CCDictionaryE
 19794: 00000000009f4b20   508 FUNC    GLOBAL DEFAULT   10 _ZN11ShaderLayer22setupShockLineUniformsEv
 19795: 0000000000f17560    20 OBJECT  WEAK   DEFAULT   11 _ZTSN7cocos2d8CCJumpByE
 19796: 0000000000664b10   296 FUNC    GLOBAL DEFAULT   10 _ZN10UndoObject26createWithTransformObjectsEPN7cocos2d7CCArrayE11UndoCommand
 19797: 00000000011310e0    56 OBJECT  GLOBAL DEFAULT   17 X509_CINF_it
 19798: 00000000009adc10  1788 FUNC    GLOBAL DEFAULT   10 _ZN23SetupCameraRotatePopup24initEP16EffectGameObjectPN7cocos2d7CCArrayE
 19799: 0000000000b1d5c4   636 FUNC    WEAK   DEFAULT   10 _ZNSt6vectorItSaItEE15_M_range_insertIPKtEEvN9__gnu_cxx17__normal_iteratorIPtS1_EET_S9_St20forward_iterator_tag
 19800: 0000000000000000     0 FUNC    GLOBAL DEFAULT  UND glUniformMatrix4fv
 19801: 0000000001164e20  2040 OBJECT  WEAK   DEFAULT   17 _ZTV18GameOptionsTrigger
 19802: 0000000000ad782c     4 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d10CCDirector16createStatsLabelEv
 19803: 00000000006b83cc    12 FUNC    GLOBAL DEFAULT   10 _ZN8EditorUI23transformScaleXYChangedEff
 19804: 00000000005ab47c     4 FUNC    GLOBAL DEFAULT   10 _ZN15FMODAudioEngine11resumeAudioEv
 19805: 0000000000589790    24 FUNC    GLOBAL DEFAULT   10 _Z18textSectionComparePKvS0_
 19806: 0000000000705e7c   216 FUNC    GLOBAL DEFAULT   10 _ZN16GameLevelManager26getCompletedGauntletLevelsEv
 19807: 0000000000be8160   648 FUNC    GLOBAL DEFAULT   10 png_set_filter
 19808: 0000000000d3a4a0   168 FUNC    GLOBAL DEFAULT   10 ssl_cert_set1_chain
 19809: 000000000095f528     8 FUNC    GLOBAL DEFAULT   10 _ZThn408_N16WorldSelectLayer27scrollLayerWillScrollToPageEP15BoomScrollLayeri
 19810: 0000000000a17274     8 FUNC    GLOBAL DEFAULT   10 _ZN18SelectPremadeLayer14keyBackClickedEv
 19811: 00000000007ed67c   264 FUNC    GLOBAL DEFAULT   10 _ZN15RetryLevelLayer9showLayerEb
 19812: 0000000001224cf8   104 OBJECT  GLOBAL DEFAULT   17 v3_cpols
 19813: 0000000000d7faa0   396 FUNC    GLOBAL DEFAULT   10 BUF_MEM_grow_clean
 19814: 00000000009c93cc   664 FUNC    GLOBAL DEFAULT   10 _ZN19CreateParticlePopup6createEP18ParticleGameObjectPN7cocos2d7CCArrayESs
 19815: 0000000000dbb0f8   476 FUNC    GLOBAL DEFAULT   10 CRYPTO_gcm128_init
 19816: 0000000000a5c334    84 FUNC    GLOBAL DEFAULT   10 _ZN12MusicBrowser18setTextPopupClosedEP12SetTextPopupSs
 19817: 00000000011fdd58    24 OBJECT  WEAK   DEFAULT   17 _ZTIN7cocos2d8CCMoveByE
 19818: 0000000000d9f5b0    40 FUNC    GLOBAL DEFAULT   10 err_cleanup
 19819: 0000000000cc882c    12 FUNC    GLOBAL DEFAULT   10 gzopen
 19820: 00000000009dc050   108 FUNC    GLOBAL DEFAULT   10 _ZN20SetupSmartBlockLayer16onCreateTemplateEPN7cocos2d8CCObjectE
 19821: 000000000065d670   124 FUNC    GLOBAL DEFAULT   10 _ZN16LevelEditorLayer13addToUndoListEP10UndoObjectb
 19822: 00000000006c1160   104 FUNC    GLOBAL DEFAULT   10 _ZN8EditorUI14undoLastActionEPN7cocos2d8CCObjectE
 19823: 0000000000852638   260 FUNC    GLOBAL DEFAULT   10 _ZN16KeybindingsLayer12countForPageEi
 19824: 000000000056d990    88 FUNC    GLOBAL DEFAULT   10 _ZN15BoomScrollLayer21getRelativePosForPageEi
 19825: 0000000001133df0   896 OBJECT  WEAK   DEFAULT   17 _ZTV13BonusDropdown
 19826: 0000000000afbef8   596 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d14CCParticleRain22initWithTotalParticlesEj
 19827: 00000000006ddd48    40 FUNC    GLOBAL DEFAULT   10 _ZN14LevelInfoLayer26onEnterTransitionDidFinishEv
 19828: 000000000092a6d8    36 FUNC    GLOBAL DEFAULT   10 _ZN18AnimatedShopKeeperD2Ev
 19829: 0000000000d40cf8    92 FUNC    GLOBAL DEFAULT   10 SSL_get_cipher_list
 19830: 0000000000a7241c    36 FUNC    GLOBAL DEFAULT   10 _ZN14ShareListLayerD0Ev
 19831: 000000000087d650   232 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameLayer20updateScreenRotationEfbbfifii
 19832: 0000000000a17380   100 FUNC    WEAK   DEFAULT   10 _ZN27SetupAdvFollowRetargetPopupD1Ev
 19833: 0000000000641c7c    92 FUNC    GLOBAL DEFAULT   10 _ZN18EnhancedGameObject24hasBeenActivatedByPlayerEP12PlayerObject
 19834: 000000000097f42c    92 FUNC    GLOBAL DEFAULT   10 _ZN11GJBigSprite12unloadSpriteESsi
 19835: 00000000007c6b54     8 FUNC    GLOBAL DEFAULT   10 _ZN21MoreVideoOptionsLayer14keyBackClickedEv
 19836: 0000000000640540   148 FUNC    GLOBAL DEFAULT   10 _ZN10GameObject15removeFromGroupEi
 19837: 0000000000b30fa4     8 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d11CCTexture2D7setMaxTEf
 19838: 000000000057f10c   292 FUNC    GLOBAL DEFAULT   10 _ZN12FLAlertLayer6createEP20FLAlertLayerProtocolPKcSsS3_S3_f
 19839: 000000000117c990    24 OBJECT  WEAK   DEFAULT   17 _ZTI20ParentalOptionsLayer
 19840: 0000000000cbb3c8    32 FUNC    GLOBAL DEFAULT   10 WebPSafeCalloc
 19841: 0000000000dc4054   200 FUNC    GLOBAL DEFAULT   10 OCSP_check_nonce
 19842: 000000000073b5b8     4 FUNC    WEAK   DEFAULT   10 _ZN17SetupTriggerPopup16updateInputValueEiRf
 19843: 0000000000aceeb0    72 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d17CCAutoreleasePoolC2Ev
 19844: 0000000000dbc2cc  1716 FUNC    GLOBAL DEFAULT   10 CRYPTO_gcm128_decrypt
 19845: 00000000005a8cb0  1072 FUNC    GLOBAL DEFAULT   10 _ZN13ListButtonBar4initEPN7cocos2d7CCArrayENS0_7CCPointEiiffffi
 19846: 0000000000685658     4 FUNC    WEAK   DEFAULT   10 _ZN8EditorUI5getUIEv
 19847: 00000000008f2220    36 FUNC    GLOBAL DEFAULT   10 _ZN19MessagesProfilePageD0Ev
 19848: 0000000000be518c    36 FUNC    GLOBAL DEFAULT   10 png_set_benign_errors
 19849: 00000000009b06f4   144 FUNC    GLOBAL DEFAULT   10 _ZN24SetupRandAdvTriggerPopup13removeGroupIDEi
 19850: 0000000000a5ca40     8 FUNC    GLOBAL DEFAULT   10 _ZN10SFXBrowser18getSelectedCellIdxEv
 19851: 000000000060a4f8    36 FUNC    GLOBAL DEFAULT   10 _ZN11CommentCellD0Ev
 19852: 0000000000708a74   528 FUNC    GLOBAL DEFAULT   10 _ZN16GameLevelManager12encodeDataToEP13DS_Dictionary
 19853: 0000000000574b44   184 FUNC    GLOBAL DEFAULT   10 _ZN14CCCounterLabel4initEiPKc13FormatterType
 19854: 0000000000ec8810    17 OBJECT  WEAK   DEFAULT   11 _ZTS14LevelInfoLayer
 19855: 0000000000a72028     8 FUNC    GLOBAL DEFAULT   10 _ZN19SelectListIconLayer14keyBackClickedEv
 19856: 0000000000a43854   132 FUNC    WEAK   DEFAULT   10 _ZN23SetupObjectControlPopupD0Ev
 19857: 0000000001233db8     8 OBJECT  GLOBAL DEFAULT   20 _TIFFerrorHandler
 19858: 00000000005a7b20   248 FUNC    GLOBAL DEFAULT   10 _ZN12CCLightStrip6createEfffff
 19859: 0000000000d89488    16 FUNC    GLOBAL DEFAULT   10 d2i_DSAparams
 19860: 00000000005a8644    80 FUNC    GLOBAL DEFAULT   10 _ZN12CCSpritePlus11addFollowerEPN7cocos2d6CCNodeE
 19861: 0000000000d3c80c  1036 FUNC    GLOBAL DEFAULT   10 ssl_load_ciphers
 19862: 00000000011fc320   144 OBJECT  WEAK   DEFAULT   17 _ZTVN7cocos2d18CCEaseElasticInOutE
 19863: 0000000000c3c158    48 FUNC    GLOBAL DEFAULT   10 TIFFReadEXIFDirectory
 19864: 0000000000000000     0 FUNC    GLOBAL DEFAULT  UND glUniform1i
 19865: 00000000011e67a0  2016 OBJECT  WEAK   DEFAULT   17 _ZTV21UIObjectSettingsPopup
 19866: 000000000121a2e0    24 OBJECT  WEAK   DEFAULT   17 _ZTIN7cocos2d14CCTextureAtlasE
 19867: 00000000008c90d4   772 FUNC    GLOBAL DEFAULT   10 _ZN14GJOptionsLayer4initEi
 19868: 000000000057941c    56 FUNC    GLOBAL DEFAULT   10 _ZN16CCScrollLayerExt27registerWithTouchDispatcherEv
 19869: 00000000005a6b48   284 FUNC    GLOBAL DEFAULT   10 _ZN13CCCircleAlert6createEfff
 19870: 0000000001132e08   208 OBJECT  GLOBAL DEFAULT   17 dsa_pkey_meth
 19871: 00000000008a5840   132 FUNC    GLOBAL DEFAULT   10 _ZN15GJEffectManager18resetUsedItemStateEv
 19872: 0000000000b56118   520 FUNC    GLOBAL DEFAULT   10 _ZNK4pugi8xml_node21first_element_by_pathEPKcc
 19873: 0000000000eea290    24 OBJECT  WEAK   DEFAULT   11 _ZTS21ObjectDecoderDelegate
 19874: 0000000000b154a4   336 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d8CCSprite10setTextureEPNS_11CCTexture2DE
 19875: 0000000000c330ec    12 FUNC    GLOBAL DEFAULT   10 TIFFSetSubDirectory
 19876: 00000000007de038    60 FUNC    GLOBAL DEFAULT   10 _ZN13SongInfoLayer5onBPMEPN7cocos2d8CCObjectE
 19877: 0000000000aba2c0   172 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d17CCDeccelAmplitude6createEPNS_8CCActionEf
 19878: 0000000000736540   424 FUNC    GLOBAL DEFAULT   10 _ZN11GJLevelList14addLevelToListEP11GJGameLevel
 19879: 00000000006855c8     4 FUNC    WEAK   DEFAULT   10 _ZN21MusicDownloadDelegate19downloadSongStartedEi
 19880: 0000000000b68db0  1160 FUNC    WEAK   DEFAULT   10 _ZN3fmt11BasicWriterIwE12FormatDoubleIdEEvT_RKNS_10FormatSpecE
 19881: 000000000073aa10    72 FUNC    GLOBAL DEFAULT   10 _ZN13EditButtonBarD1Ev
 19882: 00000000011d75b0  2016 OBJECT  WEAK   DEFAULT   17 _ZTV19SetupBGSpeedTrigger
 19883: 0000000000d701d8    12 FUNC    GLOBAL DEFAULT   10 ASN1_NULL_new
 19884: 0000000000a36308   316 FUNC    GLOBAL DEFAULT   10 _ZN14SelectArtLayer6createE13SelectArtTypei
 19885: 0000000000db6a20   128 FUNC    GLOBAL DEFAULT   10 CRYPTO_secure_allocated
 19886: 0000000000b462d8   332 FUNC    GLOBAL DEFAULT   10 _ZN13DS_Dictionary16setBoolMapForKeyEPKcRSt3mapISsbSt4lessISsESaISt4pairIKSsbEEE
 19887: 00000000007e24d8     8 FUNC    GLOBAL DEFAULT   10 _ZThn648_N9InfoLayer15FLAlert_ClickedEP12FLAlertLayerb
 19888: 000000000064167c    88 FUNC    GLOBAL DEFAULT   10 _ZN10GameObject12setGlowColorERKN7cocos2d10_ccColor3BE
 19889: 0000000000af9bc8   572 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d15CCRenderTexture5beginEv
 19890: 00000000008cc924     8 FUNC    GLOBAL DEFAULT   10 _ZThn640_N19GJWriteMessagePopup19uploadMessageFailedEi
 19891: 0000000000cc8bdc   136 FUNC    GLOBAL DEFAULT   10 gzoffset64
 19892: 0000000000d83584   480 FUNC    GLOBAL DEFAULT   10 i2o_SCT
 19893: 0000000001161aa0    24 OBJECT  WEAK   DEFAULT   17 _ZTI21EnhancedTriggerObject
 19894: 0000000000928370   128 FUNC    GLOBAL DEFAULT   10 _ZN20GJRotateCommandLayer20updateTargetGroupID2Ev
 19895: 00000000008f9ff0     8 FUNC    GLOBAL DEFAULT   10 _ZN11ProfilePage13isOnWatchlistEi
 19896: 0000000000addfa8   144 FUNC    GLOBAL DEFAULT   10 kmMat4RotationX
 19897: 000000000083c11c     8 FUNC    GLOBAL DEFAULT   10 _ZThn336_N16SongOptionsLayer14keyBackClickedEv
 19898: 000000000084a07c     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N16AccountHelpLayerD1Ev
 19899: 00000000007e8418     8 FUNC    GLOBAL DEFAULT   10 _ZThn632_N17ShareCommentLayer11textChangedEP15CCTextInputNode
 19900: 0000000000ad9894    96 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d10CCDrawNode14enableDrawAreaERNS_6CCRectE
 19901: 000000000066adb4   932 FUNC    GLOBAL DEFAULT   10 _ZN16LevelEditorLayerD1Ev
 19902: 0000000000aeb3b4    52 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d7CCLayer31registerScriptAccelerateHandlerEi
 19903: 000000000058e190    96 FUNC    GLOBAL DEFAULT   10 _ZN22SpriteAnimationManager17animationFinishedEv
 19904: 0000000000753a80   124 FUNC    GLOBAL DEFAULT   10 _ZN17EnterEffectObject20resetEnterAnimValuesEv
 19905: 0000000000da96fc    16 FUNC    GLOBAL DEFAULT   10 EVP_CipherUpdate
 19906: 00000000007ad760   156 FUNC    GLOBAL DEFAULT   10 _ZN15GJChallengeItem4initE15GJChallengeTypeiiiSs
 19907: 00000000006d5168    32 FUNC    GLOBAL DEFAULT   10 _ZN16LevelSearchLayer13onMoreOptionsEPN7cocos2d8CCObjectE
 19908: 0000000000a9080c   888 FUNC    GLOBAL DEFAULT   10 _ZN12SecretLayer511animateHeadEv
 19909: 00000000011c7810  1392 OBJECT  WEAK   DEFAULT   17 _ZTV16MultiplayerLayer
 19910: 0000000000b28fdc    48 FUNC    GLOBAL DEFAULT   10 _ZN8tinyxml210XMLPrinter10VisitEnterERKNS_11XMLDocumentE
 19911: 0000000001133580    24 OBJECT  WEAK   DEFAULT   17 _ZTVN7cocos2d15CCSceneDelegateE
 19912: 000000000087bcdc   160 FUNC    WEAK   DEFAULT   10 _ZNSt8__detail9_Map_baseIiSt4pairIKiSt6vectorIiSaIiEEESaIS6_ENS_10_Select1stESt8equal_toIiESt4hashIiENS_18_Mod_range_hashingENS_20_Default_ranged_hashENS_20_Prime_rehash_policyENS_17_Hashtable_traitsILb0ELb0ELb1EEELb1EEixEOi
 19913: 0000000000000000     0 FUNC    GLOBAL DEFAULT  UND glClearColor
 19914: 0000000000b4156c   280 FUNC    GLOBAL DEFAULT   10 _ZN13FileOperation8saveFileEv
 19915: 00000000008c41a8     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N21GameLevelOptionsLayerD0Ev
 19916: 000000000090da1c    36 FUNC    GLOBAL DEFAULT   10 _ZN19CurrencyRewardLayerD0Ev
 19917: 00000000008c3248    52 FUNC    WEAK   DEFAULT   10 _ZN19FMODLevelVisualizerD0Ev
 19918: 00000000008a57b0   144 FUNC    GLOBAL DEFAULT   10 _ZN15GJEffectManager12countForItemEi
 19919: 0000000000a75838    16 FUNC    GLOBAL DEFAULT   10 _ZN14LevelListLayer16iconSelectClosedEP19SelectListIconLayer
 19920: 0000000000d8b308   100 FUNC    GLOBAL DEFAULT   10 DSO_global_lookup
 19921: 000000000084d6fc   172 FUNC    GLOBAL DEFAULT   10 _ZN20AccountRegisterLayerD2Ev
 19922: 0000000000965d2c     8 FUNC    GLOBAL DEFAULT   10 _ZThn632_N15TopArtistsLayer16loadListFinishedEPN7cocos2d7CCArrayEPKc
 19923: 0000000000672e0c   640 FUNC    GLOBAL DEFAULT   10 _ZN16LevelEditorLayer24resetUnusedColorChannelsEv
 19924: 000000000084a2f4   248 FUNC    GLOBAL DEFAULT   10 _ZN12AccountLayer7onLoginEPN7cocos2d8CCObjectE
 19925: 00000000007cc90c    48 FUNC    GLOBAL DEFAULT   10 _ZN17VideoOptionsLayer10reloadMenuEv
 19926: 000000000084a52c   316 FUNC    GLOBAL DEFAULT   10 _ZN12AccountLayer6onHelpEPN7cocos2d8CCObjectE
 19927: 000000000073b5a8     4 FUNC    WEAK   DEFAULT   10 _ZN27ConfigureValuePopupDelegate16valuePopupClosedEP19ConfigureValuePopupf
 19928: 0000000000857428  2304 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameLayer19updateGroundShadowsEv
 19929: 0000000000adea88    52 FUNC    GLOBAL DEFAULT   10 kmPlaneDot
 19930: 000000000066237c   208 FUNC    GLOBAL DEFAULT   10 _ZN16LevelEditorLayer21updatePreviewParticleEP18ParticleGameObject
 19931: 0000000000efc180    17 OBJECT  WEAK   DEFAULT   11 _ZTS14MapSelectLayer
 19932: 0000000000790138     8 FUNC    GLOBAL DEFAULT   10 _ZN13GJGarageLayer14keyBackClickedEv
 19933: 00000000005d348c   108 FUNC    WEAK   DEFAULT   10 _ZNSt6vectorI17TouchToggleActionSaIS0_EED1Ev
 19934: 0000000001244e38     8 OBJECT  WEAK   DEFAULT   21 _ZZN7cocos2d11CCCallFuncO16getClassTypeInfoEvE2id
 19935: 0000000000acea94    12 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d6CCSize7setSizeEff
 19936: 0000000000d911d8     8 FUNC    GLOBAL DEFAULT   10 EC_GROUP_set_curve_name
 19937: 00000000008e8eb0   132 FUNC    GLOBAL DEFAULT   10 _ZN17SetupOpacityPopup14updateTargetIDEv
 19938: 0000000000e79c4c  1432 FUNC    GLOBAL DEFAULT   10 CAST_cbc_encrypt
 19939: 0000000000e5e464    84 FUNC    GLOBAL DEFAULT   10 engine_table_cleanup
 19940: 0000000000d30228     4 FUNC    GLOBAL DEFAULT   10 TLSv1_2_method
 19941: 0000000000ad3f18    56 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d7CCArrayC2Ev
 19942: 0000000000877c58   340 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameLayer25updateSavePositionObjectsEv
 19943: 0000000000b209ec  1052 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d21ccVertexLineToPolygonEPNS_7CCPointEfPNS_11_ccVertex2FEjj
 19944: 0000000000b267bc   308 FUNC    GLOBAL DEFAULT   10 _ZN8tinyxml211XMLDocumentC2EbNS_10WhitespaceE
 19945: 00000000008f460c     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N19FRequestProfilePageD1Ev
 19946: 0000000000abe568    96 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d11CCCallFuncN6createEi
 19947: 0000000000878b60  2712 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameLayer12addToSectionEP10GameObject
 19948: 0000000000dc33e8    12 FUNC    GLOBAL DEFAULT   10 d2i_OCSP_CERTSTATUS
 19949: 0000000000bce564    20 FUNC    GLOBAL DEFAULT   10 png_get_user_height_max
 19950: 0000000001122148    56 OBJECT  GLOBAL DEFAULT   17 ASN1_PRINTABLESTRING_it
 19951: 00000000005a3bdc   288 FUNC    GLOBAL DEFAULT   10 _ZN15CCTextInputNode11textChangedEv
 19952: 0000000000962d70   404 FUNC    GLOBAL DEFAULT   10 _ZN16FollowRewardPage4showEv
 19953: 0000000000ac8b90   280 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d14CCShuffleTiles9placeTileERKNS_7CCPointEPNS_4TileE
 19954: 0000000000d68e6c     8 FUNC    GLOBAL DEFAULT   10 EVP_PKEY_asn1_set_free
 19955: 0000000000b40cb0    68 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d17CCMouseDispatcher14removeDelegateEPNS_15CCMouseDelegateE
 19956: 00000000011e7f40  2048 OBJECT  WEAK   DEFAULT   17 _ZTV24SetupAudioLineGuidePopup
 19957: 0000000000d535a0    52 FUNC    GLOBAL DEFAULT   10 ossl_statem_server_post_process_message
 19958: 0000000000d47048    16 FUNC    GLOBAL DEFAULT   10 SSL_SESSION_set_timeout
 19959: 0000000000ad4818    28 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d13CCDataVisitor5visitEPKNS_7CCArrayE
